	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PLB1	35.2647373970608	2.02980005422336	0.573521351050631	3.53918829788112	0.000401359451154813	0.00466084014363211
UPF1	1166.02186274425	-1.07289566970739	0.30314841011417	-3.53917630411892	0.000401377688017067	0.00466084014363211
RRAGA	968.472221723276	-0.887789191933591	0.250884625275798	-3.53863530281156	0.000402201101611538	0.00466642351367186
CACNB2	771.849094111018	-1.77350347250048	0.501414609435959	-3.53699999785705	0.000404699669316067	0.00469141633681204
CCHCR1	245.639866851318	-1.0912035514106	0.308637807234133	-3.53554725258533	0.000406931460353919	0.0047132767189462
HS1BP3	394.693617196548	-0.998315125273395	0.282420784587594	-3.53485005266587	0.000408006616949835	0.00472171463846533
ANKZF1	601.526390153751	-1.33733878652337	0.378527212819614	-3.53300566308473	0.000410863670523603	0.00475074198319354
ECHDC1	604.112350337333	1.14637927167668	0.324645036902631	3.53117756739495	0.000413713914947688	0.00477897653031741
CLMP	355.274373293749	1.19843742422596	0.339405488162857	3.53099011660917	0.000414007217221536	0.00477897653031741
SLC19A1	166.294373633832	2.07440679090924	0.58758990380713	3.53036493218941	0.00041498684129566	0.00478622842107382
RECQL5	207.499517347308	-1.20992523028027	0.342772565786089	-3.5298193351779	0.000415843525586039	0.0047920513214953
JUND	2129.53170684334	-1.63228951744895	0.462614420658827	-3.52840171978285	0.00041807716100019	0.00481055656488528
CENPT	633.770327943658	-1.26469122190815	0.358436806778224	-3.5283519939699	0.000418155713444253	0.00481055656488528
TRMT1	465.202195754496	-1.87549432363142	0.531588428327016	-3.5280947132989	0.000418562362903725	0.00481117126169758
RPL18A	8247.10414538171	-1.26444299714044	0.358625339727397	-3.52580494758566	0.00042219779645736	0.004848866935536
GTF2A1	379.120496830824	0.977387500680584	0.277248640162776	3.52531034996871	0.000422986925778357	0.00485277129246827
IRF7	226.689074934423	-1.59685015586195	0.452988442422729	-3.52514547020555	0.000423250297001123	0.00485277129246827
LCN10	89.4265336569022	-3.77121698566935	1.069969424488	-3.52460257214728	0.000424118579566967	0.0048565184926605
AIF1	153.162960545706	2.51604696970038	0.713874384465076	3.52449537965383	0.000424290214100726	0.0048565184926605
TIMP3	6707.12560276202	-1.33232529415423	0.378085918498682	-3.52386912330582	0.000425294260617891	0.00486392369762913
KCNMB2	96.6798865163263	1.88653403280604	0.535414210551631	3.52350385108823	0.000425880907829636	0.00486654685029151
GNB2	1917.24250172551	-1.35932248258482	0.386072323796745	-3.52090113380014	0.000430082938733302	0.0049104440138192
RPL14	7962.1763513226	-1.04877525945874	0.297949849122378	-3.5199724468663	0.000431591630881959	0.00491957431087032
DUS1L	878.05526871513	-1.73881525067484	0.493986622474142	-3.51996424916519	0.000431604970375892	0.00491957431087032
CENPV	225.995047792093	-1.81292970074204	0.515142872545792	-3.51927552017307	0.000432727062223867	0.00492824022955793
SNRPA	537.509799660953	-1.32724548182671	0.377242282846627	-3.51828398399953	0.000434347277574179	0.00494255995642263
AMPH	194.49425130866	1.26179033927519	0.358717174140676	3.5175074689353	0.000435620091074258	0.00495290589359138
CCDC80	2559.83281648869	1.17733453908241	0.334793856715141	3.51659540779491	0.000437119529505896	0.00496580910041686
PKDCC	1004.58642974738	-1.9314411325534	0.549570961148362	-3.51445267143943	0.000440661188096379	0.00500187170255065
TSTD2	889.312070342286	1.27413833620502	0.362640653387548	3.51350110447592	0.0004422425751627	0.00501329507373499
CPT1B	11392.8799837368	-1.35746027151602	0.386366083222294	-3.51340433454923	0.000442403691258311	0.00501329507373499
MAF1	3748.03970989295	-1.15880869836455	0.329877370691059	-3.51284689803658	0.00044333285677872	0.00501964824786613
SHTN1	52.0629083461682	1.75160215090836	0.49866326592735	3.51259511295855	0.000443753142758459	0.00502023385175495
MICAL3	1994.25287935641	-1.46550585759572	0.41746199877274	-3.51051320097166	0.000447242600572488	0.00505551158705216
AQP7B	65.5747936611733	-2.0787387916639	0.592565442483966	-3.50803243427437	0.000451434008247194	0.00509865889414181
HS6ST1	600.347335194997	-1.48839654602165	0.42433413244219	-3.50760505042432	0.000452159790761929	0.00510262511182124
IPO13	1226.109703456	-1.116915079303	0.318531534351856	-3.50645056721209	0.000454125779584747	0.00512001373489281
RILP	1103.81920354234	-1.20224602764979	0.342885668046287	-3.50625919858364	0.000454452434144733	0.00512001373489281
ZNF277	225.158235299087	1.68674587802259	0.481132773902922	3.50578046126395	0.000455270570130145	0.00512499209565513
DLG3	348.540484605351	-1.22192866923621	0.348647578739727	-3.50476740338531	0.000457006364394999	0.00514028380629585
ETFB	3776.85064259036	-1.17311204165109	0.334894909692555	-3.50292586629055	0.000460177518206441	0.00517168149792898
PBLD	123.272056072361	1.90918467252856	0.545385475996632	3.50061517322173	0.000464185611156718	0.00521242556435751
AMZ2	1544.0517637288	0.868185528813439	0.248029356371342	3.50033375691875	0.000464675970414397	0.00521363376689827
GNAL	75.085841803624	2.34423431324067	0.669773973412323	3.50003793264377	0.000465191956142193	0.00521512727128627
ABCF3	1010.34283581497	-0.915882927035623	0.261837899657749	-3.49790052636682	0.00046893600012378	0.00524864179674752
ARHGEF6	2209.37703315098	1.55619418444889	0.444894946556775	3.49789134826753	0.000468952137628789	0.00524864179674752
ALS2CL	685.684393202481	-1.64353724966547	0.469956727228939	-3.49720975238816	0.000470152010809793	0.00525775085323497
KCNIP2	785.389958108242	-3.58892555339267	1.02668983816776	-3.49562781277498	0.000472947884484463	0.00528467853532639
STEAP3	192.494087348004	-2.04552618144626	0.585384702705019	-3.49432804101993	0.000475256661692108	0.00530612376140017
TMA7	1321.01599355875	-1.25053715291578	0.357910716171135	-3.49399192707558	0.000475855407534335	0.00530845741689204
ST3GAL6	914.095957165051	1.33917573487519	0.383315948305725	3.49366036240968	0.00047644673873876	0.00531070460585978
INPPL1	2236.32179519526	-1.10435029243206	0.316278931903697	-3.49169729954799	0.000479961842183606	0.00533938323767794
FOLR2	109.55017171597	2.4084354662414	0.689762696629417	3.49168703673077	0.000479980282404779	0.00533938323767794
DDX39B	2895.95377765405	-1.01475391122446	0.290629922538609	-3.4915672218495	0.000480195614577159	0.00533938323767794
MRPL55	379.333832024448	-1.13662977004226	0.325575802903296	-3.49113711739773	0.000480969343912649	0.00534362433395937
TMEM163	96.6676214667338	-3.79946016929577	1.08862635662536	-3.49014163231702	0.000482764617852799	0.00534939797574941
DSN1	169.14546643162	1.39578151042551	0.39993552488084	3.49001632410968	0.00048299104305513	0.00534939797574941
INHA	121.365272209611	-2.969154267704	0.850764003465997	-3.48998577232666	0.000483046263502966	0.00534939797574941
FANCD2	50.3446792189399	1.84717395123593	0.529279509392677	3.48997820330411	0.000483059944950575	0.00534939797574941
MICA	327.686272221766	-1.85683791083476	0.532144564977938	-3.48934863388437	0.000484199194287801	0.0053576581847231
KMT2B	619.372869836443	-1.03880496427386	0.297931312412488	-3.48672637280781	0.00048897136494205	0.00540471533258068
RCE1	97.2960991121022	-2.14559522571603	0.615387407586887	-3.48657642204532	0.000489245577055427	0.00540471533258068
TNFRSF11A	25.6085450490571	2.63867104550752	0.756919802592521	3.48606422565486	0.000490183302754584	0.00541068619677487
ZC3HAV1	338.739414214505	1.00615013508953	0.288684748049184	3.48529024095901	0.000491603489166305	0.0054159341900565
ATP6V0B	1076.82172215895	-1.4828995478086	0.425484377930336	-3.48520327590357	0.000491763301118068	0.0054159341900565
ELOF1	470.162214286457	-1.25984715191488	0.36150989635457	-3.48495895857639	0.000492212531860543	0.0054159341900565
CCNK	546.840070191305	0.949740342318657	0.272527105138677	3.48493901858084	0.000492249212780996	0.0054159341900565
SNRPD1	482.866897692262	0.938276342324841	0.269257470850648	3.48468081260885	0.000492724429756773	0.00541678729436401
SLC25A42	489.896053039533	-1.63935890715003	0.470643725735105	-3.48322694537039	0.0004954082054907	0.0054418993282168
RNF6	497.000172578068	1.26825480653314	0.364152429787379	3.48275805072522	0.000496276667432076	0.0054470463232009
SAP30BP	887.736040618228	-1.10439093181774	0.317154447135921	-3.4821864923888	0.000497337197441159	0.00545429143828183
PRRX1	1311.82783303965	1.73576401908496	0.498518274074886	3.48184632209535	0.000497969388214496	0.00545683108356368
MPST	1134.61900059769	-2.1506327870186	0.617759771710353	-3.48134159183638	0.000498908786876909	0.00546273037463857
STMN1	1095.02295451617	1.0519148332159	0.302220071439681	3.48062532116053	0.000500244738824661	0.005470114637805
GGCT	449.621250602948	0.988268114747761	0.28394025672359	3.48054948654153	0.000500386376822923	0.005470114637805
CFAP263	77.3394695760424	1.76497710968507	0.507182552578584	3.47996416815147	0.00050148084763468	0.00547768293956052
CTNNBIP1	1062.7673657843	-1.43050542749097	0.411449645073118	-3.47674483286226	0.000507540598027982	0.00553575930352036
RFX1	204.84509416187	-1.23220559748487	0.354417351457965	-3.47670787678976	0.000507610555032445	0.00553575930352036
PIM3	1332.35056703748	-1.64383045548073	0.472871531804228	-3.47627282447886	0.000508434775221157	0.00554031205862991
KANSL3	1110.18879673897	-0.88839814980122	0.255613743013705	-3.47554923818626	0.000509808395714943	0.0055508394548627
CEP63	653.584443814366	1.03263361827727	0.297191541475974	3.47464000202964	0.000511539349501407	0.00556523760348136
TOM1	1009.56546437897	-1.33980884084079	0.38565786406164	-3.47408665994854	0.000512595451650297	0.00557227665357437
WIPI1	1501.28992753854	1.21033323818962	0.348495447270368	3.47302453351886	0.000514628310634976	0.00558991405036603
ZNF883	185.088955920336	1.44788721250939	0.416926414857408	3.47276440377273	0.000515127330793339	0.00559087599421201
CREB3L4	91.4023890686285	-1.78301989469242	0.513475921673012	-3.47245083836253	0.000515729458831088	0.00559123879264526
NCKAP5L	913.952737066284	-1.2196938494646	0.351261981028166	-3.4723195658536	0.000515981731323331	0.00559123879264526
LYAR	269.085870783222	1.3443330245459	0.387584142473363	3.46849335983422	0.000523385460906844	0.00566695815819723
BET1L	718.274335440136	-0.914702735762186	0.26381250095987	-3.46724560979515	0.000525821192646343	0.00568880894760591
PGP	666.831192487276	-1.05012140367712	0.302962141025259	-3.46618029607062	0.000527909146212076	0.00570686546075769
FANCA	50.7379303106693	1.89155201971253	0.545751138918541	3.46596073708765	0.000528340428332218	0.00570699839358695
MST1	112.823403451947	-1.88351525006308	0.543791926777475	-3.46366901992245	0.000532861715178277	0.00575127529512148
ZBTB17	482.260149038452	-0.983471077029955	0.284126878950138	-3.4613799323173	0.000537413783765451	0.00579581405278639
SCRG1	33.3125044372478	2.49124758080162	0.720635846303542	3.45701312747669	0.000546198240740477	0.00588319651188435
RECQL	474.243435973364	0.956961207726196	0.276824532875505	3.4569234084342	0.000546380118018772	0.00588319651188435
THEM6	403.044982641715	-1.68507091801199	0.487645541498182	-3.45552409406838	0.000549224102024189	0.00590914809926657
TMEM91	67.9202878230498	-2.3476067990742	0.679482461807678	-3.4549924847636	0.000550308161407209	0.00591613848976132
ARHGEF18	241.064709124546	-1.37779040493234	0.399050762748989	-3.45266951863716	0.000555068586461225	0.00596260979194665
CHST7	164.610874458905	-1.45156709189307	0.420575851745476	-3.45138002067587	0.000557727666313715	0.00597824060079333
COQ4	429.274213510214	-1.08130742091887	0.313301218472343	-3.45133487252724	0.000557820981147872	0.00597824060079333
GPATCH11	239.383012357748	1.20030122696193	0.347779782310539	3.45132548817963	0.000557840379091721	0.00597824060079333
PTH1R	257.04970282731	-2.23054018424885	0.646615947948632	-3.44955949714072	0.000561501980788806	0.00601275037761346
SLC27A4	391.795847139655	-1.73759726344661	0.503950223667343	-3.44795414674444	0.000564849921138888	0.0060381011139727
PRDM16	344.644146140046	-1.44364593785408	0.418711717794992	-3.44782788849704	0.000565114018305524	0.0060381011139727
C19orf47	1032.4775923839	-0.872495364406544	0.253059520527011	-3.44778715532821	0.000565199245306159	0.0060381011139727
WDR18	386.50272932732	-1.27576810656061	0.370183249430683	-3.4463150575361	0.000568287396821209	0.00606633435117687
RNPS1	1926.40402126544	-1.03435324025096	0.300179140632073	-3.44578653291154	0.000569399958449602	0.00606664141748483
LSM8	454.079011039261	1.1649788961259	0.338098559655826	3.44567837648233	0.000569627881131003	0.00606664141748483
PDGFRB	2333.14579735833	-1.04416496832219	0.303037129158007	-3.44566677761043	0.000569652328974605	0.00606664141748483
ALDOA	32558.2173642522	-1.03126612880535	0.299419820154896	-3.44421464241029	0.00057272083761462	0.00609103964612967
TBL3	433.877477309132	-1.40923894659525	0.409167736428703	-3.44415950019755	0.000572837661455995	0.00609103964612967
CLCN6	508.103173941675	-1.14384723637733	0.332333508401227	-3.44186549794538	0.000577717425038303	0.00613813498162771
L3MBTL2	439.64339556224	-1.21573726163495	0.353397907152789	-3.44013712879556	0.000581419518767171	0.00617265414273394
MRPS26	780.601879147077	-1.13117510139216	0.328897460876644	-3.43929411427234	0.000583233223152349	0.00618708701912628
LRRC41	908.157231646513	-1.0422150664001	0.303132711445543	-3.43814780473578	0.000585707903620417	0.00620850377837642
RANGAP1	814.411254844041	-1.76349151545898	0.512993392716596	-3.43764956916945	0.000586786551246417	0.0062151007889016
AP2S1	659.551850358857	-1.24000291151167	0.360861021711162	-3.43623399842885	0.000589861269328763	0.00624281301439556
INTS5	177.315800599752	-1.39128167429176	0.404980768705404	-3.43542652343531	0.000591621872104805	0.00625658503100897
TSLP	99.6630952545016	1.93780779870768	0.564133623632296	3.43501560185455	0.000592519714478879	0.00626121879822871
ANKRD10	827.940464914353	-1.37526969466756	0.400600487702806	-3.43302052015432	0.000596896920808462	0.0063025836886295
PI4KB	1073.40211665868	-1.22228604266871	0.356112178971021	-3.43230620811814	0.000598471424148983	0.00631431391815128
IDH3A	5373.10350715544	0.906354986844727	0.264162783721901	3.43104722805654	0.000601255912129734	0.00633822725373108
CGAS	40.2341064881586	1.91660679391643	0.558637244913588	3.43086110238299	0.00060166858814142	0.00633822725373108
LACC1	153.283007146447	1.67020276834202	0.48688299144412	3.43039867420325	0.000602695020731798	0.00634413359921779
RBCK1	1279.54241856094	-1.49342698581586	0.435408882894541	-3.42994147452335	0.000603711449832686	0.00634992560476527
FAM131A	390.374408559752	-1.13534438132365	0.331220031841364	-3.42776484565829	0.000608572363126623	0.00639210518816226
ANKRD26	352.160550024117	1.26951306830239	0.370375159288981	3.4276409647437	0.00060885011024899	0.00639210518816226
RNF187	3394.79933886404	-2.56805150098815	0.749245572792177	-3.4275164168377	0.000609129471715338	0.00639210518816226
ZNF688	180.811827850715	-1.4193438146616	0.414290627770749	-3.42596167887969	0.00061262680854452	0.00642385662754804
TRMT112	796.795380753729	-0.977676110374941	0.285399046472719	-3.42564602950906	0.000613339130474546	0.00642637868937984
GULP1	102.410156687522	1.48556174736172	0.433774406143174	3.42473351659985	0.000615402723728717	0.0064362413063167
ZGLP1	29.1117155581485	-2.58102199027832	0.753645424216562	-3.42471659396244	0.000615441054204483	0.0064362413063167
JAML	55.1697403042419	1.81305668028637	0.529460958565058	3.42434442229717	0.000616284600344618	0.0064362413063167
POU2F2	28.8299719090334	2.05859611706043	0.601188310457583	3.42421181724836	0.00061658541633974	0.0064362413063167
PEX16	149.483668795394	-1.63071580617491	0.476245625804738	-3.42410663283132	0.000616824125496697	0.0064362413063167
YIF1B	432.993235000976	-1.40026116780289	0.408957376478829	-3.42397826360122	0.000617115567583115	0.0064362413063167
PRDX6	3025.44144071558	-1.19568947193162	0.349325666414146	-3.42285032819222	0.00061968188167467	0.00645806190534864
IRF3	536.143980881669	-1.17274526785432	0.34265790326412	-3.42249589658629	0.000620490343742783	0.00646154355666701
CYB561D2	60.5727182363567	-1.95371585842805	0.570895682538127	-3.42219413841437	0.000621179430512591	0.00646377771047518
DPCD	177.686290274765	-1.37520178846228	0.401949261965022	-3.42133179132929	0.000623152589737666	0.00647935986627233
